"","Id","When","DataType","NAICS","PrincipalStatistics","Alberta","BritishColumbia","Canada","Manitoba","NewBrunswick","NewfoundlandAndLabrador","NovaScotia","Ontario","PrinceEdwardIsland","Quebec","Saskatchewan","ModifiedDate"
"107",265746,"11/1/2000 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",704005000,79156000,NA,41260000,NA,NA,NA,1757874000,3077000,646535000,33415000,"8/14/2020 10:57:46 AM"
"108",265747,"12/1/2000 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",729312000,74424000,NA,46399000,NA,NA,NA,1596326000,1310000,604038000,36432000,"8/14/2020 10:57:46 AM"
"109",265748,"1/1/2001 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",748872000,72529000,NA,52700000,NA,NA,NA,1598228000,2663000,623189000,62144000,"8/14/2020 10:57:46 AM"
"110",265749,"2/1/2001 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",654300000,72990000,NA,42758000,NA,NA,NA,1515849000,1567000,623720000,69044000,"8/14/2020 10:57:46 AM"
"111",265750,"3/1/2001 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",783530000,83854000,NA,50991000,NA,NA,NA,1790812000,1557000,704915000,98800000,"8/14/2020 10:57:46 AM"
"112",265751,"4/1/2001 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",753058000,80635000,NA,47471000,NA,NA,NA,1668724000,2034000,715676000,80920000,"8/14/2020 10:57:46 AM"
"113",265752,"5/1/2001 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",814918000,94288000,NA,74113000,NA,NA,NA,1843974000,15166000,780535000,115177000,"8/14/2020 10:57:46 AM"
"114",265753,"6/1/2001 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",688938000,92579000,NA,59154000,NA,NA,NA,1660404000,14537000,748004000,60215000,"8/14/2020 10:57:46 AM"
"115",265754,"7/1/2001 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",649084000,87987000,NA,50448000,NA,NA,NA,1481837000,6145000,633073000,42651000,"8/14/2020 10:57:46 AM"
"116",265755,"8/1/2001 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",669599000,93088000,NA,53715000,NA,NA,NA,1657792000,4416000,676011000,28010000,"8/14/2020 10:57:46 AM"
"117",265756,"9/1/2001 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",619591000,84632000,NA,45635000,NA,NA,NA,1490002000,3152000,683480000,27926000,"8/14/2020 10:57:46 AM"
"118",265757,"10/1/2001 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",673754000,82700000,NA,54233000,NA,NA,NA,1600232000,5477000,725217000,40289000,"8/14/2020 10:57:46 AM"
"119",265758,"11/1/2001 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",626779000,83117000,NA,47127000,NA,NA,NA,1586648000,2472000,726806000,47789000,"8/14/2020 10:57:46 AM"
"120",265759,"12/1/2001 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",560104000,72173000,NA,57536000,NA,NA,NA,1384790000,2171000,590646000,43141000,"8/14/2020 10:57:46 AM"
"121",265760,"1/1/2002 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",570218000,74066000,NA,52990000,NA,NA,NA,1559265000,2187000,649721000,54257000,"8/14/2020 10:57:46 AM"
"122",265761,"2/1/2002 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",568967000,76516000,NA,45863000,NA,NA,NA,1492281000,3468000,659609000,53476000,"8/14/2020 10:57:46 AM"
"123",265762,"3/1/2002 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",607740000,91533000,NA,42735000,NA,NA,NA,1689451000,2209000,660932000,84679000,"8/14/2020 10:57:46 AM"
"124",265763,"4/1/2002 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",672784000,98105000,NA,52337000,NA,NA,NA,1752805000,4239000,691454000,113381000,"8/14/2020 10:57:46 AM"
"125",265764,"5/1/2002 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",824321000,113541000,NA,76801000,NA,NA,NA,1857969000,5682000,787191000,87800000,"8/14/2020 10:57:46 AM"
"126",265765,"6/1/2002 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",667102000,111855000,NA,58824000,NA,NA,NA,1745289000,5595000,693778000,83097000,"8/14/2020 10:57:46 AM"
"127",265766,"7/1/2002 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",652799000,115546000,NA,45928000,NA,NA,NA,1744789000,3737000,708877000,23803000,"8/14/2020 10:57:46 AM"
"128",265767,"8/1/2002 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",752279000,121238000,NA,54776000,NA,NA,NA,1725015000,2822000,715310000,22404000,"8/14/2020 10:57:46 AM"
"129",265768,"9/1/2002 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",698535000,115562000,NA,58996000,NA,NA,NA,1833864000,3822000,702401000,28343000,"8/14/2020 10:57:46 AM"
"130",265769,"10/1/2002 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",764243000,120030000,NA,68078000,NA,NA,NA,1952079000,3192000,708715000,56142000,"8/14/2020 10:57:46 AM"
"131",265770,"11/1/2002 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",755869000,110693000,NA,67933000,NA,NA,NA,1774014000,2851000,705797000,32824000,"8/14/2020 10:57:46 AM"
"132",265771,"12/1/2002 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",814755000,103235000,NA,60632000,NA,NA,NA,1731753000,3363000,658839000,27070000,"8/14/2020 10:57:46 AM"
"133",265772,"1/1/2003 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",763676000,88739000,NA,79002000,NA,NA,NA,1857189000,NA,682840000,65407000,"8/14/2020 10:57:46 AM"
"134",265773,"2/1/2003 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",711744000,94367000,NA,51921000,NA,NA,NA,1729669000,NA,675779000,62555000,"8/14/2020 10:57:46 AM"
"135",265774,"3/1/2003 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",777232000,107526000,NA,58033000,NA,NA,NA,1951455000,NA,750750000,89943000,"8/14/2020 10:57:46 AM"
"136",265775,"4/1/2003 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",710650000,122583000,NA,66618000,NA,NA,NA,1873929000,NA,783261000,95359000,"8/14/2020 10:57:46 AM"
"137",265776,"5/1/2003 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",903010000,148406000,NA,96516000,NA,NA,NA,1853113000,NA,870592000,128943000,"8/14/2020 10:57:46 AM"
"138",265777,"6/1/2003 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",759709000,140981000,NA,59876000,NA,NA,NA,1857922000,NA,801216000,100136000,"8/14/2020 10:57:46 AM"
"139",265778,"7/1/2003 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",699315000,143632000,NA,48246000,NA,NA,NA,1722152000,NA,752895000,46352000,"8/14/2020 10:57:46 AM"
"140",265779,"8/1/2003 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",740096000,158755000,NA,42851000,NA,NA,NA,1570739000,NA,717313000,21102000,"8/14/2020 10:57:46 AM"
"141",265780,"9/1/2003 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",735279000,133548000,NA,78307000,NA,NA,NA,1808991000,NA,763813000,50587000,"8/14/2020 10:57:46 AM"
"142",265781,"10/1/2003 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",875807000,129175000,NA,69053000,NA,NA,NA,1775214000,NA,759326000,47776000,"8/14/2020 10:57:46 AM"
"143",265782,"11/1/2003 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",812546000,125515000,NA,67690000,NA,NA,NA,1629841000,NA,742539000,34074000,"8/14/2020 10:57:46 AM"
"144",265783,"12/1/2003 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",824240000,117028000,NA,73885000,NA,NA,NA,1690782000,NA,726330000,50423000,"8/14/2020 10:57:46 AM"
"145",265784,"1/1/2004 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",790051000,NA,NA,67721000,NA,1988000,8293000,1709771000,2381000,669116000,87545000,"8/14/2020 10:57:46 AM"
"146",265785,"2/1/2004 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",767655000,NA,NA,56086000,NA,2408000,9879000,1730286000,3006000,683176000,92123000,"8/14/2020 10:57:46 AM"
"147",265786,"3/1/2004 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",866789000,NA,NA,78579000,NA,2519000,11359000,2091911000,3808000,807030000,119516000,"8/14/2020 10:57:46 AM"
"148",265787,"4/1/2004 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",986844000,NA,NA,64795000,NA,2606000,12412000,1938905000,3902000,780258000,130877000,"8/14/2020 10:57:46 AM"
"149",265788,"5/1/2004 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1144357000,NA,NA,101694000,NA,3011000,17677000,1884047000,11315000,829118000,144301000,"8/14/2020 10:57:46 AM"
"150",265789,"6/1/2004 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1001011000,NA,NA,86415000,NA,2855000,13387000,2048569000,12619000,828262000,102190000,"8/14/2020 10:57:46 AM"
"151",265790,"7/1/2004 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",855996000,NA,NA,57132000,NA,2813000,12792000,1902735000,6205000,772948000,37305000,"8/14/2020 10:57:46 AM"
"152",265791,"8/1/2004 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",936195000,NA,NA,73555000,NA,2740000,12836000,2010095000,6789000,767499000,42493000,"8/14/2020 10:57:46 AM"
"153",265792,"9/1/2004 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",860402000,NA,NA,56271000,NA,2734000,12117000,2053304000,5943000,801755000,33619000,"8/14/2020 10:57:46 AM"
"154",265793,"10/1/2004 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",955598000,NA,NA,63838000,NA,2698000,12080000,2012519000,3822000,778418000,37960000,"8/14/2020 10:57:46 AM"
"155",265794,"11/1/2004 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",957225000,NA,NA,77472000,NA,2754000,11632000,2024282000,3426000,769570000,37052000,"8/14/2020 10:57:46 AM"
"156",265795,"12/1/2004 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",934486000,NA,NA,69126000,NA,2401000,10116000,1938452000,3099000,715970000,35038000,"8/14/2020 10:57:46 AM"
"157",265796,"1/1/2005 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",941932000,NA,NA,69106000,NA,2570000,11401000,1982967000,4436000,713423000,94394000,"8/14/2020 10:57:46 AM"
"158",265797,"2/1/2005 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",972706000,NA,NA,60192000,NA,2840000,10481000,1911550000,5057000,737479000,100106000,"8/14/2020 10:57:46 AM"
"159",265798,"3/1/2005 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1022815000,NA,NA,72343000,NA,3227000,12834000,2211696000,3722000,837383000,151246000,"8/14/2020 10:57:46 AM"
"160",265799,"4/1/2005 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1045931000,NA,NA,65612000,NA,3029000,14012000,2098642000,6238000,775795000,108768000,"8/14/2020 10:57:46 AM"
"161",265800,"5/1/2005 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1288066000,NA,NA,107009000,NA,3253000,14243000,2210710000,13299000,882141000,135670000,"8/14/2020 10:57:46 AM"
"162",265801,"6/1/2005 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",885091000,NA,NA,65293000,NA,2972000,14958000,2104992000,13365000,845238000,79826000,"8/14/2020 10:57:46 AM"
"163",265802,"7/1/2005 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",883390000,NA,NA,57047000,NA,2764000,11720000,1794834000,5806000,765848000,28243000,"8/14/2020 10:57:46 AM"
"164",265803,"8/1/2005 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1032723000,NA,NA,56750000,NA,2982000,13755000,1937316000,6478000,805926000,28693000,"8/14/2020 10:57:46 AM"
"165",265804,"9/1/2005 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1090034000,NA,NA,79402000,NA,3010000,13140000,1909447000,5866000,826157000,64906000,"8/14/2020 10:57:46 AM"
"166",265805,"10/1/2005 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1254123000,NA,NA,70195000,NA,2655000,11579000,1929169000,4341000,881333000,57484000,"8/14/2020 10:57:46 AM"
"167",265806,"11/1/2005 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1217780000,NA,NA,65375000,NA,2664000,12334000,1769994000,4057000,864721000,49304000,"8/14/2020 10:57:46 AM"
"168",265807,"12/1/2005 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1233810000,NA,NA,61674000,NA,2361000,12364000,1673007000,3230000,776551000,35431000,"8/14/2020 10:57:46 AM"
"169",265808,"1/1/2006 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1115155000,NA,NA,55138000,NA,2606000,15844000,1734526000,4731000,823326000,78581000,"8/14/2020 10:57:46 AM"
"170",265809,"2/1/2006 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",993331000,NA,NA,53318000,NA,2459000,15728000,1670203000,4346000,799800000,104249000,"8/14/2020 10:57:46 AM"
"171",265810,"3/1/2006 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1131136000,NA,NA,60410000,NA,2962000,18150000,2067860000,4474000,891758000,164624000,"8/14/2020 10:57:46 AM"
"172",265811,"4/1/2006 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1096801000,NA,NA,78690000,NA,2515000,22212000,1915003000,8033000,849172000,99792000,"8/14/2020 10:57:46 AM"
"173",265812,"5/1/2006 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1301604000,NA,NA,110060000,NA,2752000,30292000,2007920000,22819000,996628000,159457000,"8/14/2020 10:57:46 AM"
"174",265813,"6/1/2006 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1054838000,NA,NA,59441000,NA,2634000,20188000,1898926000,11774000,915969000,76359000,"8/14/2020 10:57:46 AM"
"175",265814,"7/1/2006 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1062978000,NA,NA,54510000,NA,2428000,18011000,1756365000,6095000,852044000,36904000,"8/14/2020 10:57:46 AM"
"176",265815,"8/1/2006 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1085780000,NA,NA,67914000,NA,2681000,17981000,1991992000,6584000,893087000,53437000,"8/14/2020 10:57:46 AM"
"177",265816,"9/1/2006 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1023553000,NA,NA,57153000,NA,2545000,18122000,1893825000,4472000,836629000,45863000,"8/14/2020 10:57:46 AM"
"178",265817,"10/1/2006 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1073072000,NA,NA,59170000,NA,2028000,16225000,1847075000,4826000,893736000,44547000,"8/14/2020 10:57:46 AM"
"179",265818,"11/1/2006 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1037778000,NA,NA,53684000,NA,2100000,16595000,1799680000,4051000,905214000,42521000,"8/14/2020 10:57:46 AM"
"180",265819,"12/1/2006 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1080115000,NA,NA,55830000,NA,1670000,18179000,1750355000,1971000,731357000,39876000,"8/14/2020 10:57:46 AM"
"181",265820,"1/1/2007 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1022500000,NA,NA,70483000,NA,1781000,19695000,1881807000,4774000,822351000,105497000,"8/14/2020 10:57:46 AM"
"182",265821,"2/1/2007 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",996805000,NA,NA,63047000,NA,1779000,18957000,1668581000,3999000,746550000,107796000,"8/14/2020 10:57:46 AM"
"183",265822,"3/1/2007 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1120291000,NA,NA,68993000,NA,1798000,19962000,1935023000,5243000,868283000,161609000,"8/14/2020 10:57:46 AM"
"184",265823,"4/1/2007 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1105535000,NA,NA,69837000,NA,1705000,26188000,1780604000,6458000,802977000,129909000,"8/14/2020 10:57:46 AM"
"185",265824,"5/1/2007 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1237780000,NA,NA,93428000,NA,2036000,28930000,2045845000,24450000,937446000,155370000,"8/14/2020 10:57:46 AM"
"186",265825,"6/1/2007 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1028324000,NA,NA,61491000,NA,2000000,26863000,1811316000,19685000,833654000,101189000,"8/14/2020 10:57:46 AM"
"187",265826,"7/1/2007 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",964694000,NA,NA,53977000,NA,1766000,22557000,1665502000,11260000,806700000,28624000,"8/14/2020 10:57:46 AM"
"188",265827,"8/1/2007 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",998589000,NA,NA,58766000,NA,1800000,22382000,1715298000,10014000,802743000,29998000,"8/14/2020 10:57:46 AM"
"189",265828,"9/1/2007 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",984390000,NA,NA,67905000,NA,2075000,21318000,1613861000,10394000,850362000,79369000,"8/14/2020 10:57:46 AM"
"190",265829,"10/1/2007 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1074040000,NA,NA,85494000,NA,2016000,20700000,1767151000,11579000,990260000,84910000,"8/14/2020 10:57:46 AM"
"191",265830,"11/1/2007 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1055872000,NA,NA,67788000,NA,1637000,16961000,1652977000,5497000,835265000,52709000,"8/14/2020 10:57:46 AM"
"192",265831,"12/1/2007 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1129869000,NA,NA,65447000,NA,1364000,18866000,1604150000,2888000,789271000,64374000,"8/14/2020 10:57:46 AM"
"193",265832,"1/1/2008 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1039984000,NA,NA,81655000,NA,1642000,NA,1686737000,4559000,755172000,145553000,"8/14/2020 10:57:46 AM"
"194",265833,"2/1/2008 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1091388000,NA,NA,75305000,NA,1615000,NA,1659833000,4277000,731214000,137483000,"8/14/2020 10:57:46 AM"
"195",265834,"3/1/2008 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1152975000,NA,NA,77520000,NA,1449000,NA,1760892000,2931000,785518000,157575000,"8/14/2020 10:57:46 AM"
"196",265835,"4/1/2008 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1121332000,NA,NA,81656000,NA,1754000,NA,1885140000,3205000,866267000,150926000,"8/14/2020 10:57:46 AM"
"197",265836,"5/1/2008 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1383338000,NA,NA,124312000,NA,2068000,NA,1956744000,4525000,951863000,243825000,"8/14/2020 10:57:46 AM"
"198",265837,"6/1/2008 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1273606000,NA,NA,88593000,NA,1899000,NA,1853185000,26856000,806377000,130653000,"8/14/2020 10:57:46 AM"
"199",265838,"7/1/2008 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1331369000,NA,NA,89007000,NA,2007000,NA,1848675000,8879000,759424000,63594000,"8/14/2020 10:57:46 AM"
"200",265839,"8/1/2008 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1283867000,NA,NA,81175000,NA,1998000,NA,1761424000,7920000,765841000,96586000,"8/14/2020 10:57:46 AM"
"201",265840,"9/1/2008 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1261374000,NA,NA,97044000,NA,2034000,NA,1816541000,6045000,777400000,77044000,"8/14/2020 10:57:46 AM"
"202",265841,"10/1/2008 12:00:00 AM","Unadjusted","Chemical manufacturing","Sales of goods manufactured (shipments)",1204592000,NA,NA,136776000,NA,2023000,NA,1881144000,3659000,769490000,62323000,"8/14/2020 10:57:46 AM"
